"","Company","Year","Start Year Revenue (USD)","Revenue Growth (NYU CAGR)","Revenue Growth (S&P)","Scope 1 Emission Intensity (Company) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 2 Emission Intensity (Company) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 1&2 Emission Intensity (Company) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Max) (tCO2e/USD)","End Target (Current)","End Target (None to NZT)","End Target (Top 50% None to NZT)","Interim Target (Current)","Interim Target (None to 50% by 2030)","Slowdown (2022) End Target (Current) Revenue Growth (S&P)","Slowdown (2022) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Current) Revenue Growth (S&P)","Slowdown (2030) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Current) Revenue Growth (S&P)","Slowdown (2040) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Company Type"
"157568","rush enterprises","2041","5126142000.0","2.9090707648773653","2.6814313841016126","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.3103448275862068","","","0.5","3.07881343844101","3.415647563969827","0.3103448275862068","0.3103448275862068","3.07881343844101","3.415647563969827","2.964893808011852","3.269303960706422","0.6710198161607298","0.6963388362742793","2.964893808011852","3.269303960706422","2.735606460165231","2.978625355072688","2.0057374627580558","2.15995463366246","2.735606460165231","2.978625355072688","Laggard"
"157569","rush enterprises","2042","5126142000.0","3.0537538401368387","2.804386716036804","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.2758620689655172","","","0.5","3.182754110363061","3.5364299421683185","0.2758620689655172","0.2758620689655172","3.182754110363061","3.5364299421683185","3.081492216648254","3.406346739267513","0.5964620588095376","0.618967854466026","3.081492216648254","3.406346739267513","2.8776812407845904","3.1479657564819723","1.782877744673827","1.9199596743666316","2.8776812407845904","3.1479657564819723","Laggard"
"157570","rush enterprises","2043","5126142000.0","3.205632750066021","2.9329800865736653","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.2413793103448276","","","0.5","3.286694782285111","3.65721232036681","0.2413793103448276","0.2413793103448276","3.286694782285111","3.65721232036681","3.198090625284655","3.543389517828605","0.5219043014583453","0.5415968726577729","3.198090625284655","3.543389517828605","3.0197560214039494","3.317306157891257","1.5600180265895986","1.6799647150708026","3.0197560214039494","3.317306157891257","Laggard"
"157571","rush enterprises","2044","5126142000.0","3.3650653805924864","3.067470024389022","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.2068965517241379","","","0.5","3.3906354542071617","3.777994698565301","0.2068965517241379","0.2068965517241379","3.3906354542071617","3.777994698565301","3.3146890339210566","3.680432296389698","0.4473465441071531","0.4642258908495196","3.3146890339210566","3.680432296389698","3.161830802023309","3.4866465593005413","1.3371583085053702","1.4399697557749738","3.161830802023309","3.4866465593005413","Laggard"
"157572","rush enterprises","2045","5126142000.0","3.5324274171546453","3.208126912827869","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.1724137931034483","","","0.5","3.4945761261292123","3.8987770767637926","0.1724137931034483","0.1724137931034483","3.4945761261292123","3.8987770767637926","3.431287442557457","3.8174750749507895","0.3727887867559609","0.3868549090412663","3.431287442557457","3.8174750749507895","3.303905582642668","3.655986960709826","1.114298590421142","1.1999747964791447","3.303905582642668","3.655986960709826","Laggard"
"157573","rush enterprises","2046","5126142000.0","3.708113229963107","3.3552335334916417","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.1379310344827586","","","0.5","3.5985167980512625","4.019559454962284","0.1379310344827586","0.1379310344827586","3.5985167980512625","4.019559454962284","3.54788585119386","3.9545178535118817","0.2982310294047687","0.309483927233013","3.54788585119386","3.9545178535118817","3.445980363262028","3.825327362119111","0.8914388723369135","0.9599798371833156","3.445980363262028","3.825327362119111","Laggard"
"157574","rush enterprises","2047","5126142000.0","3.892536803290661","3.5090856347523904","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.1034482758620689","","","0.5","3.702457469973313","4.140341833160775","0.1034482758620689","0.1034482758620689","3.702457469973313","4.140341833160775","3.66448425983026","4.091560632072973","0.2236732720535765","0.2321129454247597","3.66448425983026","4.091560632072973","3.5880551438813866","3.9946677635283954","0.6685791542526851","0.7199848778874869","3.5880551438813866","3.9946677635283954","Laggard"
"157575","rush enterprises","2048","5126142000.0","4.086132710980626","3.669992526335801","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.0689655172413793","","","0.5","3.806398141895364","4.261124211359267","0.0689655172413793","0.0689655172413793","3.806398141895364","4.261124211359267","3.781082668466662","4.228603410634065","0.1491155147023843","0.1547419636165066","3.781082668466662","4.228603410634065","3.730129924500746","4.16400816493768","0.4457194361684569","0.479989918591658","3.730129924500746","4.16400816493768","Laggard"
"157576","rush enterprises","2049","5126142000.0","4.289357140472264","3.838277701168449","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.0344827586206897","","","0.5","3.910338813817414","4.381906589557758","0.0344827586206897","0.0344827586206897","3.910338813817414","4.381906589557758","3.897681077103063","4.365646189195157","0.0745577573511921","0.0773709818082533","3.897681077103063","4.365646189195157","3.8722047051201054","4.333348566346965","0.2228597180842282","0.2399949592958292","3.8722047051201054","4.333348566346965","Laggard"
"157577","rush enterprises","2050","5126142000.0","4.502688967756249","4.014279485739465","","0.0018974341634987","2.393785119081836e-10","0.3622685292664732","","0.0024021150787864","4.45323147206173e-10","0.3261713095770588","","0.0036168342155704","1.120570992835072e-09","0.3340013279658069","","0.0","","","0.5","4.014279485739465","4.502688967756249","0.0","0.0","4.014279485739465","4.502688967756249","4.014279485739465","4.502688967756249","0.0","0.0","4.014279485739465","4.502688967756249","4.014279485739465","4.502688967756249","0.0","0.0","4.014279485739465","4.502688967756249","Laggard"
