"","Company","Year","Start Year Revenue (USD)","Revenue Growth (NYU CAGR)","Revenue Growth (S&P)","Scope 1 Emission Intensity (Company) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 2 Emission Intensity (Company) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 2 Emission Intensity (Sector Max) (tCO2e/USD)","Scope 1&2 Emission Intensity (Company) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Mean) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Min) (tCO2e/USD)","Scope 1&2 Emission Intensity (Sector Max) (tCO2e/USD)","End Target (Current)","End Target (None to NZT)","End Target (Top 50% None to NZT)","Interim Target (Current)","Interim Target (None to 50% by 2030)","Slowdown (2022) End Target (Current) Revenue Growth (S&P)","Slowdown (2022) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2022) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Current) Revenue Growth (S&P)","Slowdown (2030) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2030) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Current) Revenue Growth (S&P)","Slowdown (2040) End Target (Current) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (None to NZT) Revenue Growth (NYU CAGR)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (S&P)","Slowdown (2040) End Target (Top 50% None to NZT) Revenue Growth (NYU CAGR)","Company Type"
"3180","aditya birla capital","2021","192593000000.0","1.2823188299015518","1.251794825611249","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","1.0","","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","Laggard"
"3181","aditya birla capital","2022","192593000000.0","1.4520916543983378","1.400553580224882","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.9655172413793104","","","0.9444444444444444","2.085898559648224","2.5930896017693765","0.9655172413793104","0.9655172413793104","2.085898559648224","2.5930896017693765","1.400553580224882","1.4520916543983378","1.400553580224882","1.4520916543983378","1.400553580224882","1.4520916543983378","1.400553580224882","1.4520916543983378","1.400553580224882","1.4520916543983378","1.400553580224882","1.4520916543983378","Laggard"
"3182","aditya birla capital","2023","192593000000.0","1.6443415815200846","1.5669902854270974","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.9310344827586208","","","0.8888888888888888","3.171797119296447","4.186179203538753","0.9310344827586208","0.9310344827586208","3.171797119296447","4.186179203538753","1.5669902854270974","1.6443415815200846","1.5669902854270974","1.6443415815200846","1.5669902854270974","1.6443415815200846","1.5669902854270974","1.6443415815200846","1.5669902854270974","1.6443415815200846","1.5669902854270974","1.6443415815200846","Laggard"
"3183","aditya birla capital","2024","192593000000.0","1.862044471177885","1.7532057247168165","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.896551724137931","","","0.8333333333333334","4.257695678944671","5.77926880530813","0.896551724137931","0.896551724137931","4.257695678944671","5.77926880530813","1.7532057247168165","1.862044471177885","1.7532057247168165","1.862044471177885","1.7532057247168165","1.862044471177885","1.7532057247168165","1.862044471177885","1.7532057247168165","1.862044471177885","1.7532057247168165","1.862044471177885","Laggard"
"3184","aditya birla capital","2025","192593000000.0","2.1085701727733017","1.9615503310807347","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.8620689655172413","","","0.7777777777777778","5.343594238592894","7.372358407077506","0.8620689655172413","0.8620689655172413","5.343594238592894","7.372358407077506","1.9615503310807347","2.1085701727733017","1.9615503310807347","2.1085701727733017","1.9615503310807347","2.1085701727733017","1.9615503310807347","2.1085701727733017","1.9615503310807347","2.1085701727733017","1.9615503310807347","2.1085701727733017","Laggard"
"3185","aditya birla capital","2026","192593000000.0","2.387734687505479","2.1946538544325307","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.8275862068965517","","","0.7222222222222222","6.429492798241117","8.965448008846883","0.8275862068965517","0.8275862068965517","6.429492798241117","8.965448008846883","2.1946538544325307","2.387734687505479","2.1946538544325307","2.387734687505479","2.1946538544325307","2.387734687505479","2.1946538544325307","2.387734687505479","2.1946538544325307","2.387734687505479","2.1946538544325307","2.387734687505479","Laggard"
"3186","aditya birla capital","2027","192593000000.0","2.703859236715973","2.455458554622896","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.7931034482758621","","","0.6666666666666667","7.515391357889341","10.55853761061626","0.7931034482758621","0.7931034482758621","7.515391357889341","10.55853761061626","2.455458554622896","2.703859236715973","2.455458554622896","2.703859236715973","2.455458554622896","2.703859236715973","2.455458554622896","2.703859236715973","2.455458554622896","2.703859236715973","2.455458554622896","2.703859236715973","Laggard"
"3187","aditya birla capital","2028","192593000000.0","3.061837150597373","2.7472563389864253","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.7586206896551724","","","0.6111111111111112","8.601289917537565","12.151627212385636","0.7586206896551724","0.7586206896551724","8.601289917537565","12.151627212385636","2.7472563389864253","3.061837150597373","2.7472563389864253","3.061837150597373","2.7472563389864253","3.061837150597373","2.7472563389864253","3.061837150597373","2.7472563389864253","3.061837150597373","2.7472563389864253","3.061837150597373","Laggard"
"3188","aditya birla capital","2029","192593000000.0","3.467209612644129","3.073730313179818","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.7241379310344828","","","0.5555555555555556","9.687188477185789","13.744716814155012","0.7241379310344828","0.7241379310344828","9.687188477185789","13.744716814155012","3.073730313179818","3.467209612644129","3.073730313179818","3.467209612644129","3.073730313179818","3.467209612644129","3.073730313179818","3.467209612644129","3.073730313179818","3.467209612644129","3.073730313179818","3.467209612644129","Laggard"
"3189","aditya birla capital","2030","192593000000.0","3.926251432303124","3.439001269770911","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.6896551724137931","","","0.5","10.773087036834012","15.337806415924389","0.6896551724137931","0.6896551724137931","10.773087036834012","15.337806415924389","4.474555452066421","5.549704319247358","2.927362203028398","3.302104392994409","4.474555452066421","5.549704319247358","3.439001269770911","3.926251432303124","3.439001269770911","3.926251432303124","3.439001269770911","3.926251432303124","Laggard"
"3190","aditya birla capital","2031","192593000000.0","4.446068173509232","3.84767970136294","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.6551724137931034","","","0.5","11.858985596482237","16.930896017693765","0.6551724137931034","0.6551724137931034","11.858985596482237","16.930896017693765","5.875380590953024","7.632199025850586","2.7809940928769783","3.1369991733446883","5.875380590953024","7.632199025850586","3.84767970136294","4.446068173509232","3.84767970136294","4.446068173509232","3.84767970136294","4.446068173509232","Laggard"
"3191","aditya birla capital","2032","192593000000.0","5.034706142570234","4.304923994769742","","0.0001558543290305","7.203261636869174e-12","0.018506684872545","","0.000229042531234","4.1967999400457134e-10","0.0270551915089986","","0.0003895047975734","9.517742721175103e-10","0.0347992616520535","","0.6206896551724138","","","0.5","12.94488415613046","18.52398561946314","0.6206896551724138","0.6206896551724138","12.94488415613046","18.52398561946314","7.276205729839628","9.714693732453815","2.6346259827255585","2.971893953694968","7.276205729839628","9.714693732453815","4.304923994769742","5.034706142570234","4.304923994769742","5.034706142570234","4.304923994769742","5.034706142570234","Laggard"
